slug,section,index,interwencja,suggestedZone,confidence,alternatives,previousZone,finalZone
deficyt-plynow,12.1,4,Podanie płynów i.v. zgodnie ze zleceniem lekarza.,,none,,,
nadmiar-plynow,12.2,0,Ocena stanu podmiotowego i przedmiotowego pacjentki. Zwrócenie uwagi na objawy podmiotowe niewydolności serca (typowe i mniej typowe) oraz na objawy przedmiotowe (bardziej lub mniej swoiste).,,none,,,
nadmiar-plynow,12.2,1,Wykonanie badania EKG.,klatka-piersiowa,high,,klatka-piersiowa,klatka-piersiowa
nadmiar-plynow,12.2,2,"Pobranie krwi do badań laboratoryjnych na zlecenie lekarza: morfologia, stężenie sodu, potasu, mocznika, kreatyniny z oceną filtracji kłębuszkowej (eGFR) bilirubiny, transaminaz, GGTP, glukozy z hemoglobiną glikowaną, lipidów, hormonu tyreotropowego, ferrytyny, TIBC, peptydów natriuretycznych.",konczyny-gorne,high,,konczyny-gorne,konczyny-gorne
nadmiar-plynow,12.2,3,Przygotowanie pacjentki do badania echokardiograficznego i RTG płuc.,,none,,,
nadmiar-plynow,12.2,4,Podanie na zlecenie lekarza leków (z grupy ACEI; β-adrenolitycznych; leków moczopędnych).,,none,,,
nadmiar-plynow,12.2,5,Monitorowanie bilansu płynów; codzienny pomiar masy ciała.,,none,,,
nadmiar-plynow,12.2,6,"Uświadomienie pacjentce konieczności monitorowania objawów, dbania o siebie i stosowania się do zaleconej przez lekarza terapii.",,none,,,
nadmiar-plynow,12.2,7,"Przedstawienie pacjentce niezbędnych zaleceń dietetycznych, w tym poinformowanie o konieczności zdrowego odżywiania, unikania nadmiernego przyjmowania płynów, unikania nadmiernego spożycia soli (6 g/dzień), zachowania prawidłowej masy ciała i unikania nadmiernego spożycia alkoholu.",,none,,,
zaburzenia-elektrolitowe,12.3,0,Zebranie wywiadu z pacjentką na temat objawów klinicznych hipokaliemii i jej potencjalnych przyczyn.,,none,,skora,
zaburzenia-elektrolitowe,12.3,1,Pobranie krwi do badań laboratoryjnych na zlecenie lekarza (ocena poziomu elektrolitów w surowicy krwi).,konczyny-gorne,high,,konczyny-gorne,konczyny-gorne
zaburzenia-elektrolitowe,12.3,2,Wykonanie badania elektrokardiograficznego; ocena częstości rytmu i pracy serca.,,none,,,
zaburzenia-elektrolitowe,12.3,3,"Uświadomienie pacjentce konieczności zgłaszania wszelkich niepokojących objawów, które mogą świadczyć o działaniach niepożądanych stosowanego leczenia. Przed planowaniem wypisu z oddziału edukowanie pacjentki w zakresie działania leków moczopędnych, dobierania dawkowania leków moczopędnych zgodnie z potrzebami (z uwzględnieniem objawów i masy ciała). Poinformowanie pacjentki o konieczności unikania NLPZ dostępnych bez recepty.",,none,,,
hipotermia,13.1,0,Ocena stanu chorego przed zabiegiem chirurgicznym.,,none,,,
hipotermia,13.1,1,Ogrzewanie powierzchni ciała przed rozpoczęciem znieczulenia (okrycie pacjenta w trakcie transportu na salę operacyjną).,,none,,,
hipotermia,13.1,2,"Utrzymanie temperatury na sali operacyjnej w zakresie 21-240C. Ogrzanie gazów anestetycznych. Okrycie nieoperowanych części ciała pacjenta, stosowanie mat grzewczych, Podgrzanie przetaczanych płynów stosownie do stanu pacjenta Śródoperacyjna kontrola temperatury ciała.",cale-cialo,medium,,cale-cialo,cale-cialo
hipotermia,13.1,3,Zapewnienie pacjentowi dodatkowego okrycia we wczesnym okresie po zabiegu operacyjnym. Zapewnienie temperatury w sali ok. 250C i wilgotności 60% (odpowiednie ustawienie parametrów klimatyzatora).,,none,,,
hipotermia,13.1,4,"Jeśli temperatura ciała chorego obniży się do 360C - zastosowanie poduszek, koców elektrycznych, utrzymanie w cieple dystalnych części ciała (założenie bawełnianych skarpet i rękawiczek).",cale-cialo,medium,,cale-cialo,cale-cialo
hipotermia,13.1,5,"Pomiar i dokumentowanie temperatury ciała co 30 min przez pierwsze 2 godz., a także tętna, ciśnienia tętniczego krwi, częstości oddechów.",konczyny-gorne,high,,cale-cialo,konczyny-gorne
hipotermia,13.1,6,Obserwacja zabarwienia i ucieplenia skóry oraz zachowania pacjenta.,skora,medium,,skora,skora
hipertermia,13.2,0,Zebranie wywiadu od chorego lub świadków zdarzenia.,,none,,skora,
hipertermia,13.2,1,Przeniesienie chorego do zacienionego pomieszczenia o temperaturze 170C (odpowiednie ustawienie klimatyzatora). Ułożenie pacjenta w pozycji leżącej (w przypadku zaburzeń przytomności w pozycji bezpiecznej). Zdjęcie odzieży wierzchniej.,,none,,,
hipertermia,13.2,2,"Zastosowanie chłodnych i wilgotnych okładów, umieszczenie pod pachami i w pachwinach worków z lodem. Pomiar i dokumentowanie temperatury ciała co 10 min.",cale-cialo,medium,,cale-cialo,cale-cialo
hipertermia,13.2,3,Założenie dożylnego dostępu naczyniowego.,,none,,,
hipertermia,13.2,4,"Nawadnianie chorego dożylnie płynami o temperaturze pokojowej, a następnie doustnie - w miarę poprawy stanu pacjenta.",,none,,,
hipertermia,13.2,5,Wsparcie informacyjne pacjenta odnośnie do zasad bezpieczeństwa podczas upałów i wycieczek górskich.,,none,,,
hipertermia,13.2,6,W przypadku braku poprawy: zanurzenie pacjenta w chłodnej wodzie lub zastosowanie aparatu do ogrzewania - ochładzania pacjenta (tryb chłodzenia).,,none,,,
hipertermia,13.2,7,"Bieżący pomiar i dokumentowanie parametrów życiowych, obserwacja stanu przytomności i świadomości pacjenta.",,none,,,
odlezyna-ryzyko-wystapienia,14.1,0,"Ocena stanu pacjenta zagrożonego wystąpieniem odleżyn (ocena ryzyka odleżyn według przyjętej skali oraz przeprowadzenie badania fizykalnego, w tym ocena skóry i tkanek otaczających).",plecy,high,,plecy,plecy
odlezyna-ryzyko-wystapienia,14.1,1,"Odciążanie miejsc narażonych na ucisk poprzez wykorzystanie koncepcji powierzchni podporowych, tj. materacy zmiennociśnieniowych, nakładek, systemu łóżek i podkładów żelowych oraz przez regularną zmianę pozycji ciała.",plecy,medium,,plecy,plecy
odlezyna-ryzyko-wystapienia,14.1,2,Minimalizacja inkontynencji i utrzymanie/ wzmacnianie integralności skóry.,skora,medium,,skora,skora
odlezyna-ryzyko-wystapienia,14.1,3,Zastosowanie opatrunków profilaktycznych na miejsca narażone na wystąpienie odleżyn.,plecy,high,,plecy,plecy
odlezyna-ryzyko-wystapienia,14.1,4,Zapewnienie pacjentowi odpowiedniego do potrzeb odżywienia i nawadniania.,,none,,,
odlezyna-ryzyko-wystapienia,14.1,5,Wczesna mobilizacja i usprawnianie chorego.,,none,,,
odlezyna-ryzyko-wystapienia,14.1,6,Prowadzenie indywidualnej dokumentacji chorego.,,none,,,
zaburzenie-integralnosci-tkanek-odlezyna,14.2,0,"Ocena miejscowa rany odleżynowej według przyjętej klasyfikacji klinicznej, np. Torrance’a, NPUAP/NPIAP (Natonal Pressure Ulcer Advisory Panel/Natonal Pressure Injury Advisory Panel), Campbella, Enisa i Sarmiento, Oxford Textbook of Palliatve Medicine oraz „Kolorowy” system klasyfikacji ran przewlekłych).",plecy,high,,plecy,plecy
zaburzenie-integralnosci-tkanek-odlezyna,14.2,1,Postępowanie miejscowe z raną odleżynową według strategii TIME (T - opracowanie tkanek; I - kontrolę infekcji i zapalenia; M - utrzymanie równowagi wilgotności; E - nieprawidłowe brzegi i zaburzenia naskórkowania).,plecy,high,,klatka-piersiowa,plecy
zaburzenie-integralnosci-tkanek-odlezyna,14.2,2,Kontynuowanie działań profilaktycznych opisanych w rozdziale 14.1.,,none,,,
zaburzenia-integralnosci-skory-zmiany-na-skorze,14.3,0,Nawiązanie kontaktu z pacjentką.,,none,,,
zaburzenia-integralnosci-skory-zmiany-na-skorze,14.3,1,Wyjaśnienie przyczyn występowania zmiany oraz planowanego postępowania.,,none,,,
zaburzenia-integralnosci-skory-zmiany-na-skorze,14.3,2,Ocena stanu skóry w miejscu występującej zmiany na prawym przedramieniu. Usunięcie dostępu naczyniowego i udokumentowanie w karcie obserwacji dostępu obwodowego.,konczyny-gorne,high,,konczyny-gorne,konczyny-gorne
zaburzenia-integralnosci-skory-zmiany-na-skorze,14.3,3,Odkażenie okolic usuniętego wkłucia. Założenie jałowego opatrunku w miejscu usuniętego dostępu naczyniowego. Toaleta przedramienia prawego przed założeniem okładu.,konczyny-gorne,high,,konczyny-gorne,konczyny-gorne
zaburzenia-integralnosci-skory-zmiany-na-skorze,14.3,4,Założenie okładu rozgrzewającego (2 × na dobę).,,none,,,
zaburzenia-integralnosci-skory-zmiany-na-skorze,14.3,5,Ocena stanu skóry w miejscu występujących zmian (2 × na dobę). Toaleta przedramienia prawego przed ponownym założeniem okładu.,konczyny-gorne,medium,skora:4,konczyny-gorne,konczyny-gorne
zaburzenia-integralnosci-skory-zmiany-na-skorze,14.3,6,Unikanie nakłucia naczynia krwionośnego w okolicach zmiany.,,none,,,
zaburzenia-integralnosci-skory-zmiany-na-skorze,14.3,7,"Edukacja pacjentki na temat: • ograniczenia ruchu przedramieniem prawym, • konieczności unikania zamoczenia, np. podczas kąpieli, założonego okładu i wymiany okładu po jego zamoczeniu, • postępów pielęgnowania miejsca ze zmianą.",konczyny-gorne,high,skora:3,konczyny-gorne,konczyny-gorne
zaburzenia-integralnosci-skory-zmiany-na-skorze,14.3,8,Kształtowanie postawy odpowiedzialności za swoje postępowanie i realizowanie zaleceń.,,none,,,
zaburzenia-integralnosci-blony-sluzowej-zmiany-na-sluzowkach,14.4,0,Nawiązanie kontaktu z pacjentem.,,none,,,
zaburzenia-integralnosci-blony-sluzowej-zmiany-na-sluzowkach,14.4,1,"Przeprowadzenie wywiadu dotyczącego krwawienia, schematu wypróżnień, nawyków dietetycznych, higienicznych, innych dolegliwości, przyjmowanych leków, w tym leków przeczyszczających, przyjmowanej ilości płynów i pokarmów zawierających błonnik. Wyjaśnienie przyczyn występowania dolegliwości i przedstawienie planowanego postępowania.",brzuch,medium,,brzuch,brzuch
zaburzenia-integralnosci-blony-sluzowej-zmiany-na-sluzowkach,14.4,2,"Zalecenia higieniczne - po oddaniu stolca podmycie odbytu letnią wodą, osuszenie papierem toaletowym - niewycieranie, przy śladach krwawienia założenie jałowego opatrunku w szparze pośladkowej. Stosowanie bawełnianej bielizny (100%).",skora,low,brzuch:4,skora,skora
zaburzenia-integralnosci-blony-sluzowej-zmiany-na-sluzowkach,14.4,3,"Edukacja pacjenta na temat: • stosowania diety - niskotłuszczowej, bogatej w błonnik (duże ilości błonnika znajdują się w ziarnach dodawanych do pieczywa, otrębach pszennych, płatkach kukurydzianych, ryżu niełuskanym, warzywach, zwłaszcza w marchwi, brokułach, groszku, fasoli, soczewicy, orzeszkach ziemnych, w owocach, zwłaszcza jabłkach, rodzynkach, gruszkach, suszonych śliwkach), spożywania ok. 25-30 g błonnika na dobę; konieczności rezygnacji z białego pieczywa, słodyczy, ciast, czekolady, coli, kakao, • unikania alkoholu i ostrych przypraw, • przyjmowania ok. 2-2,5 l płynów na dobę wody mineralnej, herbaty owocowej, ziołowej, • prawidłowej techniki defekacji: ustalenie stałej pory wypróżnienia, przyjęcie prawidłowej postawy (pochylenie się do przodu z uniesieniem kolan powyżej bioder i oparciem stóp na wzniesieniu), unikanie nadmiernego naprężania się w trakcie defekacji, stosowanie technik relaksacyjnych oraz przebywanie w toalecie maksymalnie przez 5-10 min, unikanie przesiadywania na sedesie i czytania książki, unikanie wstrzymywania naturalnie występującego uczucia parcia na stolec, • zwiększenia aktywności fizycznej (np. pływanie, marsz, gimnastyka), • suplementacji szczepem bakterii probiotycznych Lactobacillus rhamnosus PL1 (wywołuje znaczne zmiany ilościowe i jakościowe w składzie mikrobioty jelitowej).",brzuch,high,,brzuch,brzuch
zaburzenia-integralnosci-blony-sluzowej-zmiany-na-sluzowkach,14.4,4,"W przypadku ostrych dolegliwości: - unikanie jazdy na rowerze, motorze, koniu, długotrwałego siedzenia, stania w jednej pozycji.",,none,,,
zaburzenia-integralnosci-blony-sluzowej-zmiany-na-sluzowkach,14.4,5,Udział w farmakoterapii zgodnie ze zleceniem lekarza (stosowanie leków w postaci kremów i czopków o działaniu miejscowym).,skora,medium,,skora,skora
zaburzenia-integralnosci-blony-sluzowej-zmiany-na-sluzowkach,14.4,6,"Stosowanie kąpieli (nasiadówek) w wodzie o temperaturze 400C, z dodatkiem środków roślinnych, np. kory dębu, trwających nie dłużej niż 10 min.",skora,medium,,skora,skora
zaburzenia-integralnosci-blony-sluzowej-zmiany-na-sluzowkach,14.4,7,Stosowanie doustne związków flawonoidowych jako uzupełnienie leczenia miejscowego.,,none,,,
zaburzenia-integralnosci-blony-sluzowej-zmiany-na-sluzowkach,14.4,8,Kształtowanie u chorego postawy odpowiedzialności za swoje postępowanie i realizowanie zaleceń.,,none,,,
swiad-skory-i-blon-sluzowych,14.5,0,Nawiązanie kontaktu z pacjentem.,,none,,,
swiad-skory-i-blon-sluzowych,14.5,1,Wyjaśnienie przyczyn występowania świądu oraz planowanego postępowania ze świądem.,,none,,,
swiad-skory-i-blon-sluzowych,14.5,2,"Edukacja pacjenta dotycząca: • zachowania czystości rąk i krótko obciętych paznokci, zakładania na dłonie miękkich, bawełnianych rękawiczek, uciskania skóry palcem lub grzbietem paznokcia, jeżeli uczucie świądu jest nie do opanowania, • noszenia przez pacjenta luźnej, miękkiej, przewiewnej bielizny, • utrzymania higieny powłok skórnych, wilgotności i pH skóry przez stosowanie środków myjących bez barwnika, bezzapachowych o pH 5,5, oczyszczania skóry oliwką, olejem parafinowym lub stosowania do kąpieli ochronnych olejków: sosnowego, brzozowego, jałowcowego lub bukowego, • przygotowania kojących kąpieli z zastosowaniem tradycyjnych środków, takich jak: krochmal, otręby owsiane, pszenne (filiżanka mąki ziemniaczanej lub 2 filiżanki otrębów owsianych, pszennych na 2 l wrzącej wody, a następnie po przecedzeniu połączenie roztworów z wodą w wannie, kąpiel siarczanowa lub siarczanowo-magnezowa, • natłuszczania, nawilżania preparatami zawierającymi 3-10% stężenia mocznika z dodatkiem działających przeciwświądowo polidokanolu, enoksonolu i ochładzania skóry, np. balsamem z mentolem (0,125-2%), fenolem (0,125-2%), kamforą (0,1-3%), • osuszania skóry po kąpieli poprzez delikatne przykładanie ręcznika i uciskanie nim skóry bez pocierania, • przygotowania wygodnego posłania na noc, z miękką bielizną pościelową i lekką kołdrą, • zapewnienia temperatury powietrza 20-210C, wilgotności względnej 30-40%, wzmożonego ruchu powietrza, np. przez wentylatory.",skora,low,konczyny-gorne:6,skora,skora
swiad-skory-i-blon-sluzowych,14.5,3,"Organizowanie różnych form aktywności umysłowej, ruchowej.",,none,,,
swiad-skory-i-blon-sluzowych,14.5,4,"Udział w leczeniu dietetycznym: • eliminowanie alkoholu, przypraw korzennych, ograniczenie spożywania soli, • dieta bogata w jarzyny oraz owoce - gotowane, ewentualnie surowe, jeżeli pozwala na to dietetyk, • przyjmowanie 1,5-2 l płynów na dobę.",,none,,,
swiad-skory-i-blon-sluzowych,14.5,5,"Udział w farmakoterapii zgodnie ze zleceniem lekarza po ustaleniu przyczyny świądu: • ryfampicyna 300-600 mg/dobę p.o., • naltrekson 50 mg × dziennie p.o., • cholestyramina 4-16 mg/dobę, • kwas ursodeoksycholowy 13-15 mg/kg m.c./dobę, • przetaczanie płynów izotonicznych drogą kroplowego wlewu dożylnego w celu wypłukania kwasów żółciowych, • stosowanie środków uspokajających.",konczyny-gorne,high,,,konczyny-gorne
swiad-skory-i-blon-sluzowych,14.5,6,"Udział w postępowaniu niefarmakologicznym w świądzie pochodzenia cholestatycznego: • fototerapia UVB, • plazmafereza, • protezowanie dróg żółciowych, • drenaż nosowo-żółciowy, • przezskórna elektryczna stymulacja nerwów (TENS).",,none,,,
swiad-skory-i-blon-sluzowych,14.5,7,Kształtowanie postawy odpowiedzialności za swoje postępowanie i realizowanie zaleceń.,,none,,,
suchosc-jamy-ustnej-kserostomia,14.6,0,"Ocena stanu jamy ustnej oraz charakteru, natężenia doznań i zmian patologicznych.",usta-drogi-oddechowe,high,,usta-drogi-oddechowe,usta-drogi-oddechowe
suchosc-jamy-ustnej-kserostomia,14.6,1,"Pielęgnacja jamy ustnej: • codzienna higiena jamy ustnej, zwłaszcza po posiłkach, • używanie: – miękkich szczoteczek, do oczyszczania języka i mycia zębów, – past do zębów zawierających fluor, – past i płynów do płukania jamy ustnej zawierających łagodne środki przeciwbakteryjne, np. chlorheksydynę, • odkażanie protezy w nocy (z zastosowaniem 3% roztworu wody utlenionej).",usta-drogi-oddechowe,high,skora:3,usta-drogi-oddechowe,usta-drogi-oddechowe
